GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,YEAR.id,ESTAB,EMP,EMP_N,PAYQTR1,PAYQTR1_N,PAYANN,PAYANN_N
Geographic identifier code,Id2,Geographic area name,2002 NAICS code,Meaning of 2002 NAICS code,Year,Number of establishments,Number of employees,Noise range for number of employees (%),"First-quarter payroll ($1,000)",Noise range for first-quarter payroll (%),"Annual payroll ($1,000)",Noise range for annual payroll (%)
0500000US19037,19037,"Chickasaw County, Iowa",326,Plastics and rubber products manufacturing,2007,1,a,D,D,D,D,D
0500000US19041,19041,"Clay County, Iowa",326,Plastics and rubber products manufacturing,2007,1,a,D,D,D,D,D
0500000US19043,19043,"Clayton County, Iowa",326,Plastics and rubber products manufacturing,2007,1,c,D,D,D,D,D
0500000US19045,19045,"Clinton County, Iowa",326,Plastics and rubber products manufacturing,2007,6,1183,H,11626,G,46882,G
0500000US19051,19051,"Davis County, Iowa",326,Plastics and rubber products manufacturing,2007,1,c,D,D,D,D,D
0500000US19055,19055,"Delaware County, Iowa",326,Plastics and rubber products manufacturing,2007,2,b,D,D,D,D,D
0500000US19057,19057,"Des Moines County, Iowa",326,Plastics and rubber products manufacturing,2007,2,a,D,D,D,D,D
0500000US19059,19059,"Dickinson County, Iowa",326,Plastics and rubber products manufacturing,2007,2,a,D,D,D,D,D
0500000US19061,19061,"Dubuque County, Iowa",326,Plastics and rubber products manufacturing,2007,8,339,H,2628,H,10488,H
0500000US19063,19063,"Emmet County, Iowa",326,Plastics and rubber products manufacturing,2007,1,b,D,D,D,D,D
0500000US19065,19065,"Fayette County, Iowa",326,Plastics and rubber products manufacturing,2007,2,b,D,D,D,D,D
0500000US19075,19075,"Grundy County, Iowa",326,Plastics and rubber products manufacturing,2007,2,b,D,D,D,D,D
0500000US19077,19077,"Guthrie County, Iowa",326,Plastics and rubber products manufacturing,2007,1,b,D,D,D,D,D
0500000US19081,19081,"Hancock County, Iowa",326,Plastics and rubber products manufacturing,2007,2,a,D,D,D,D,D
0500000US19083,19083,"Hardin County, Iowa",326,Plastics and rubber products manufacturing,2007,4,161,H,1225,H,4790,H
0500000US19087,19087,"Henry County, Iowa",326,Plastics and rubber products manufacturing,2007,4,377,H,3099,H,12796,H
0500000US19089,19089,"Howard County, Iowa",326,Plastics and rubber products manufacturing,2007,1,a,D,D,D,D,D
0500000US19091,19091,"Humboldt County, Iowa",326,Plastics and rubber products manufacturing,2007,1,a,D,D,D,D,D
0500000US19093,19093,"Ida County, Iowa",326,Plastics and rubber products manufacturing,2007,2,c,D,D,D,D,D
0500000US19095,19095,"Iowa County, Iowa",326,Plastics and rubber products manufacturing,2007,3,e,D,D,D,D,D
0500000US19097,19097,"Jackson County, Iowa",326,Plastics and rubber products manufacturing,2007,3,c,D,D,D,D,D
0500000US19099,19099,"Jasper County, Iowa",326,Plastics and rubber products manufacturing,2007,3,c,D,D,D,D,D
0500000US19101,19101,"Jefferson County, Iowa",326,Plastics and rubber products manufacturing,2007,3,e,D,D,D,D,D
0500000US19103,19103,"Johnson County, Iowa",326,Plastics and rubber products manufacturing,2007,5,g,D,D,D,D,D
0500000US19105,19105,"Jones County, Iowa",326,Plastics and rubber products manufacturing,2007,3,e,D,D,D,D,D
0500000US19107,19107,"Keokuk County, Iowa",326,Plastics and rubber products manufacturing,2007,1,b,D,D,D,D,D
0500000US19109,19109,"Kossuth County, Iowa",326,Plastics and rubber products manufacturing,2007,1,a,D,D,D,D,D
0500000US19111,19111,"Lee County, Iowa",326,Plastics and rubber products manufacturing,2007,6,604,H,4933,H,21824,H
0500000US19113,19113,"Linn County, Iowa",326,Plastics and rubber products manufacturing,2007,5,767,G,6696,G,31097,G
0500000US19115,19115,"Louisa County, Iowa",326,Plastics and rubber products manufacturing,2007,1,c,D,D,D,D,D
0500000US19121,19121,"Madison County, Iowa",326,Plastics and rubber products manufacturing,2007,1,b,D,D,D,D,D
0500000US19123,19123,"Mahaska County, Iowa",326,Plastics and rubber products manufacturing,2007,1,a,D,D,D,D,D
0500000US19125,19125,"Marion County, Iowa",326,Plastics and rubber products manufacturing,2007,1,b,D,D,D,D,D
0500000US19127,19127,"Marshall County, Iowa",326,Plastics and rubber products manufacturing,2007,1,b,D,D,D,D,D
0500000US19129,19129,"Mills County, Iowa",326,Plastics and rubber products manufacturing,2007,1,b,D,D,D,D,D
0500000US19135,19135,"Monroe County, Iowa",326,Plastics and rubber products manufacturing,2007,1,b,D,D,D,D,D
0500000US19137,19137,"Montgomery County, Iowa",326,Plastics and rubber products manufacturing,2007,1,c,D,D,D,D,D
0500000US19139,19139,"Muscatine County, Iowa",326,Plastics and rubber products manufacturing,2007,5,295,G,2525,G,9348,G
0500000US19141,19141,"O'Brien County, Iowa",326,Plastics and rubber products manufacturing,2007,2,b,D,D,D,D,D
0500000US19149,19149,"Plymouth County, Iowa",326,Plastics and rubber products manufacturing,2007,1,a,D,D,D,D,D
0500000US19153,19153,"Polk County, Iowa",326,Plastics and rubber products manufacturing,2007,14,h,D,D,D,D,D
0500000US19155,19155,"Pottawattamie County, Iowa",326,Plastics and rubber products manufacturing,2007,3,172,G,2099,H,7206,G
0500000US19157,19157,"Poweshiek County, Iowa",326,Plastics and rubber products manufacturing,2007,6,300,G,2725,G,12829,G
0500000US19163,19163,"Scott County, Iowa",326,Plastics and rubber products manufacturing,2007,7,380,H,3417,H,14717,H
0500000US19167,19167,"Sioux County, Iowa",326,Plastics and rubber products manufacturing,2007,4,e,D,D,D,D,D
0500000US19169,19169,"Story County, Iowa",326,Plastics and rubber products manufacturing,2007,4,c,D,D,D,D,D
0500000US19177,19177,"Van Buren County, Iowa",326,Plastics and rubber products manufacturing,2007,4,c,D,D,D,D,D
0500000US19179,19179,"Wapello County, Iowa",326,Plastics and rubber products manufacturing,2007,1,b,D,D,D,D,D
0500000US19181,19181,"Warren County, Iowa",326,Plastics and rubber products manufacturing,2007,2,a,D,D,D,D,D
0500000US19183,19183,"Washington County, Iowa",326,Plastics and rubber products manufacturing,2007,4,282,H,1843,H,5562,H
0500000US19187,19187,"Webster County, Iowa",326,Plastics and rubber products manufacturing,2007,3,b,D,D,D,D,D
0500000US19189,19189,"Winnebago County, Iowa",326,Plastics and rubber products manufacturing,2007,1,b,D,D,D,D,D
0500000US19191,19191,"Winneshiek County, Iowa",326,Plastics and rubber products manufacturing,2007,1,b,D,D,D,D,D
0500000US19193,19193,"Woodbury County, Iowa",326,Plastics and rubber products manufacturing,2007,4,b,S,353,H,1654,H
0500000US19195,19195,"Worth County, Iowa",326,Plastics and rubber products manufacturing,2007,2,c,D,D,D,D,D
0500000US19197,19197,"Wright County, Iowa",326,Plastics and rubber products manufacturing,2007,1,b,D,D,D,D,D
0500000US20001,20001,"Allen County, Kansas",326,Plastics and rubber products manufacturing,2007,2,f,D,D,D,D,D
0500000US20009,20009,"Barton County, Kansas",326,Plastics and rubber products manufacturing,2007,4,b,S,247,H,959,H
0500000US20011,20011,"Bourbon County, Kansas",326,Plastics and rubber products manufacturing,2007,1,c,D,D,D,D,D
0500000US20015,20015,"Butler County, Kansas",326,Plastics and rubber products manufacturing,2007,4,e,D,D,D,D,D
0500000US20027,20027,"Clay County, Kansas",326,Plastics and rubber products manufacturing,2007,1,a,D,D,D,D,D
0500000US20031,20031,"Coffey County, Kansas",326,Plastics and rubber products manufacturing,2007,2,b,D,D,D,D,D
0500000US20035,20035,"Cowley County, Kansas",326,Plastics and rubber products manufacturing,2007,4,1017,H,10545,H,40197,H
0500000US20037,20037,"Crawford County, Kansas",326,Plastics and rubber products manufacturing,2007,4,f,D,D,D,D,D
0500000US20039,20039,"Decatur County, Kansas",326,Plastics and rubber products manufacturing,2007,1,a,D,D,D,D,D
0500000US20041,20041,"Dickinson County, Kansas",326,Plastics and rubber products manufacturing,2007,2,b,D,D,D,D,D
0500000US20045,20045,"Douglas County, Kansas",326,Plastics and rubber products manufacturing,2007,1,e,D,D,D,D,D
0500000US20055,20055,"Finney County, Kansas",326,Plastics and rubber products manufacturing,2007,3,14,G,100,G,401,G
0500000US20057,20057,"Ford County, Kansas",326,Plastics and rubber products manufacturing,2007,1,b,D,D,D,D,D
0500000US20059,20059,"Franklin County, Kansas",326,Plastics and rubber products manufacturing,2007,2,b,D,D,D,D,D
0500000US20067,20067,"Grant County, Kansas",326,Plastics and rubber products manufacturing,2007,1,b,D,D,D,D,D
0500000US20073,20073,"Greenwood County, Kansas",326,Plastics and rubber products manufacturing,2007,2,a,D,D,D,D,D
0500000US20077,20077,"Harper County, Kansas",326,Plastics and rubber products manufacturing,2007,2,b,D,D,D,D,D
0500000US20079,20079,"Harvey County, Kansas",326,Plastics and rubber products manufacturing,2007,3,167,G,1729,G,6306,G
0500000US20087,20087,"Jefferson County, Kansas",326,Plastics and rubber products manufacturing,2007,1,a,D,D,D,D,D
0500000US20091,20091,"Johnson County, Kansas",326,Plastics and rubber products manufacturing,2007,28,1191,G,12577,G,46202,G
0500000US20099,20099,"Labette County, Kansas",326,Plastics and rubber products manufacturing,2007,2,a,D,D,D,D,D
0500000US20103,20103,"Leavenworth County, Kansas",326,Plastics and rubber products manufacturing,2007,1,a,D,D,D,D,D
0500000US20111,20111,"Lyon County, Kansas",326,Plastics and rubber products manufacturing,2007,4,c,D,D,D,D,D
0500000US20113,20113,"McPherson County, Kansas",326,Plastics and rubber products manufacturing,2007,8,609,G,6115,H,22374,G
0500000US20115,20115,"Marion County, Kansas",326,Plastics and rubber products manufacturing,2007,2,b,D,D,D,D,D
0500000US20125,20125,"Montgomery County, Kansas",326,Plastics and rubber products manufacturing,2007,3,f,D,D,D,D,D
0500000US20127,20127,"Morris County, Kansas",326,Plastics and rubber products manufacturing,2007,1,a,D,D,D,D,D
0500000US20131,20131,"Nemaha County, Kansas",326,Plastics and rubber products manufacturing,2007,1,a,D,D,D,D,D
0500000US20133,20133,"Neosho County, Kansas",326,Plastics and rubber products manufacturing,2007,2,b,D,D,D,D,D
0500000US20139,20139,"Osage County, Kansas",326,Plastics and rubber products manufacturing,2007,1,c,D,D,D,D,D
0500000US20143,20143,"Ottawa County, Kansas",326,Plastics and rubber products manufacturing,2007,1,b,D,D,D,D,D
0500000US20149,20149,"Pottawatomie County, Kansas",326,Plastics and rubber products manufacturing,2007,2,e,D,D,D,D,D
0500000US20165,20165,"Rush County, Kansas",326,Plastics and rubber products manufacturing,2007,1,c,D,D,D,D,D
0500000US20167,20167,"Russell County, Kansas",326,Plastics and rubber products manufacturing,2007,1,a,D,D,D,D,D
0500000US20169,20169,"Saline County, Kansas",326,Plastics and rubber products manufacturing,2007,2,b,D,D,D,D,D
0500000US20173,20173,"Sedgwick County, Kansas",326,Plastics and rubber products manufacturing,2007,23,2427,G,31526,H,101989,H
0500000US20177,20177,"Shawnee County, Kansas",326,Plastics and rubber products manufacturing,2007,4,g,D,D,D,D,D
0500000US20179,20179,"Sheridan County, Kansas",326,Plastics and rubber products manufacturing,2007,1,a,D,D,D,D,D
0500000US20183,20183,"Smith County, Kansas",326,Plastics and rubber products manufacturing,2007,1,a,D,D,D,D,D
0500000US20191,20191,"Sumner County, Kansas",326,Plastics and rubber products manufacturing,2007,1,b,D,D,D,D,D
0500000US20193,20193,"Thomas County, Kansas",326,Plastics and rubber products manufacturing,2007,1,a,D,D,D,D,D
0500000US20205,20205,"Wilson County, Kansas",326,Plastics and rubber products manufacturing,2007,1,c,D,D,D,D,D
0500000US20209,20209,"Wyandotte County, Kansas",326,Plastics and rubber products manufacturing,2007,8,351,G,3807,G,14440,G
0500000US21005,21005,"Anderson County, Kentucky",326,Plastics and rubber products manufacturing,2007,1,a,D,D,D,D,D
0500000US21009,21009,"Barren County, Kentucky",326,Plastics and rubber products manufacturing,2007,2,c,D,D,D,D,D
0500000US21013,21013,"Bell County, Kentucky",326,Plastics and rubber products manufacturing,2007,2,c,D,D,D,D,D
0500000US21015,21015,"Boone County, Kentucky",326,Plastics and rubber products manufacturing,2007,18,1317,H,15785,H,59391,H
0500000US21019,21019,"Boyd County, Kentucky",326,Plastics and rubber products manufacturing,2007,2,c,D,D,D,D,D
0500000US21021,21021,"Boyle County, Kentucky",326,Plastics and rubber products manufacturing,2007,2,e,D,D,D,D,D
0500000US21023,21023,"Bracken County, Kentucky",326,Plastics and rubber products manufacturing,2007,1,e,D,D,D,D,D
0500000US21029,21029,"Bullitt County, Kentucky",326,Plastics and rubber products manufacturing,2007,1,a,D,D,D,D,D
0500000US21031,21031,"Butler County, Kentucky",326,Plastics and rubber products manufacturing,2007,2,e,D,D,D,D,D
0500000US21035,21035,"Calloway County, Kentucky",326,Plastics and rubber products manufacturing,2007,2,b,D,D,D,D,D
0500000US21037,21037,"Campbell County, Kentucky",326,Plastics and rubber products manufacturing,2007,2,a,D,D,D,D,D
0500000US21047,21047,"Christian County, Kentucky",326,Plastics and rubber products manufacturing,2007,1,b,D,D,D,D,D
0500000US21049,21049,"Clark County, Kentucky",326,Plastics and rubber products manufacturing,2007,2,e,D,D,D,D,D
0500000US21053,21053,"Clinton County, Kentucky",326,Plastics and rubber products manufacturing,2007,1,a,D,D,D,D,D
0500000US21055,21055,"Crittenden County, Kentucky",326,Plastics and rubber products manufacturing,2007,1,c,D,D,D,D,D
0500000US21059,21059,"Daviess County, Kentucky",326,Plastics and rubber products manufacturing,2007,8,720,G,7861,G,32585,G
0500000US21061,21061,"Edmonson County, Kentucky",326,Plastics and rubber products manufacturing,2007,1,b,D,D,D,D,D
0500000US21065,21065,"Estill County, Kentucky",326,Plastics and rubber products manufacturing,2007,1,a,D,D,D,D,D
0500000US21067,21067,"Fayette County, Kentucky",326,Plastics and rubber products manufacturing,2007,11,480,G,3870,G,16281,G
0500000US21069,21069,"Fleming County, Kentucky",326,Plastics and rubber products manufacturing,2007,1,a,D,D,D,D,D
0500000US21073,21073,"Franklin County, Kentucky",326,Plastics and rubber products manufacturing,2007,1,f,D,D,D,D,D
0500000US21075,21075,"Fulton County, Kentucky",326,Plastics and rubber products manufacturing,2007,1,c,D,D,D,D,D
0500000US21081,21081,"Grant County, Kentucky",326,Plastics and rubber products manufacturing,2007,1,b,D,D,D,D,D
0500000US21083,21083,"Graves County, Kentucky",326,Plastics and rubber products manufacturing,2007,2,b,D,D,D,D,D
0500000US21085,21085,"Grayson County, Kentucky",326,Plastics and rubber products manufacturing,2007,2,e,D,D,D,D,D
0500000US21089,21089,"Greenup County, Kentucky",326,Plastics and rubber products manufacturing,2007,1,c,D,D,D,D,D
0500000US21093,21093,"Hardin County, Kentucky",326,Plastics and rubber products manufacturing,2007,6,622,H,S,S,22793,H
0500000US21099,21099,"Hart County, Kentucky",326,Plastics and rubber products manufacturing,2007,2,g,D,D,D,D,D
0500000US21101,21101,"Henderson County, Kentucky",326,Plastics and rubber products manufacturing,2007,10,809,G,4961,G,19408,G
0500000US21107,21107,"Hopkins County, Kentucky",326,Plastics and rubber products manufacturing,2007,5,710,H,7362,H,27382,H
0500000US21109,21109,"Jackson County, Kentucky",326,Plastics and rubber products manufacturing,2007,3,385,G,1822,G,8175,G
0500000US21111,21111,"Jefferson County, Kentucky",326,Plastics and rubber products manufacturing,2007,31,2163,G,15535,G,63976,G
0500000US21113,21113,"Jessamine County, Kentucky",326,Plastics and rubber products manufacturing,2007,6,677,G,5254,H,27669,G
0500000US21117,21117,"Kenton County, Kentucky",326,Plastics and rubber products manufacturing,2007,6,202,G,1956,G,8844,G
0500000US21121,21121,"Knox County, Kentucky",326,Plastics and rubber products manufacturing,2007,1,a,D,D,D,D,D
0500000US21125,21125,"Laurel County, Kentucky",326,Plastics and rubber products manufacturing,2007,3,c,D,D,D,D,D
0500000US21135,21135,"Lewis County, Kentucky",326,Plastics and rubber products manufacturing,2007,2,c,D,D,D,D,D
0500000US21137,21137,"Lincoln County, Kentucky",326,Plastics and rubber products manufacturing,2007,1,a,D,D,D,D,D
0500000US21141,21141,"Logan County, Kentucky",326,Plastics and rubber products manufacturing,2007,3,f,D,D,D,D,D
0500000US21143,21143,"Lyon County, Kentucky",326,Plastics and rubber products manufacturing,2007,2,a,D,D,D,D,D
0500000US21145,21145,"McCracken County, Kentucky",326,Plastics and rubber products manufacturing,2007,4,81,G,746,G,3061,G
0500000US21149,21149,"McLean County, Kentucky",326,Plastics and rubber products manufacturing,2007,1,b,D,D,D,D,D
0500000US21151,21151,"Madison County, Kentucky",326,Plastics and rubber products manufacturing,2007,3,e,D,D,D,D,D
0500000US21155,21155,"Marion County, Kentucky",326,Plastics and rubber products manufacturing,2007,2,e,D,D,D,D,D
0500000US21161,21161,"Mason County, Kentucky",326,Plastics and rubber products manufacturing,2007,1,c,D,D,D,D,D
0500000US21173,21173,"Montgomery County, Kentucky",326,Plastics and rubber products manufacturing,2007,5,837,G,8104,H,31523,H
0500000US21177,21177,"Muhlenberg County, Kentucky",326,Plastics and rubber products manufacturing,2007,1,b,D,D,D,D,D
0500000US21179,21179,"Nelson County, Kentucky",326,Plastics and rubber products manufacturing,2007,5,648,H,6527,H,26151,H
0500000US21185,21185,"Oldham County, Kentucky",326,Plastics and rubber products manufacturing,2007,2,b,D,D,D,D,D
0500000US21189,21189,"Owsley County, Kentucky",326,Plastics and rubber products manufacturing,2007,1,a,D,D,D,D,D
0500000US21193,21193,"Perry County, Kentucky",326,Plastics and rubber products manufacturing,2007,1,b,D,D,D,D,D
0500000US21199,21199,"Pulaski County, Kentucky",326,Plastics and rubber products manufacturing,2007,5,c,S,505,G,2434,G
0500000US21203,21203,"Rockcastle County, Kentucky",326,Plastics and rubber products manufacturing,2007,2,a,D,D,D,D,D
0500000US21205,21205,"Rowan County, Kentucky",326,Plastics and rubber products manufacturing,2007,2,e,D,D,D,D,D
0500000US21209,21209,"Scott County, Kentucky",326,Plastics and rubber products manufacturing,2007,3,666,H,10330,H,36470,H
0500000US21211,21211,"Shelby County, Kentucky",326,Plastics and rubber products manufacturing,2007,3,e,D,D,D,D,D
0500000US21213,21213,"Simpson County, Kentucky",326,Plastics and rubber products manufacturing,2007,4,e,D,D,D,D,D
0500000US21215,21215,"Spencer County, Kentucky",326,Plastics and rubber products manufacturing,2007,1,a,D,D,D,D,D
0500000US21221,21221,"Trigg County, Kentucky",326,Plastics and rubber products manufacturing,2007,2,c,D,D,D,D,D
0500000US21225,21225,"Union County, Kentucky",326,Plastics and rubber products manufacturing,2007,2,c,D,D,D,D,D
0500000US21227,21227,"Warren County, Kentucky",326,Plastics and rubber products manufacturing,2007,8,689,G,6197,G,26926,G
0500000US21229,21229,"Washington County, Kentucky",326,Plastics and rubber products manufacturing,2007,2,e,D,D,D,D,D
0500000US21231,21231,"Wayne County, Kentucky",326,Plastics and rubber products manufacturing,2007,1,b,D,D,D,D,D
0500000US21233,21233,"Webster County, Kentucky",326,Plastics and rubber products manufacturing,2007,1,b,D,D,D,D,D
0500000US21235,21235,"Whitley County, Kentucky",326,Plastics and rubber products manufacturing,2007,4,c,D,D,D,D,D
0500000US21239,21239,"Woodford County, Kentucky",326,Plastics and rubber products manufacturing,2007,1,a,D,D,D,D,D
0500000US22001,22001,"Acadia Parish, Louisiana",326,Plastics and rubber products manufacturing,2007,2,b,D,D,D,D,D
0500000US22005,22005,"Ascension Parish, Louisiana",326,Plastics and rubber products manufacturing,2007,1,a,D,D,D,D,D
0500000US22011,22011,"Beauregard Parish, Louisiana",326,Plastics and rubber products manufacturing,2007,1,a,D,D,D,D,D
0500000US22015,22015,"Bossier Parish, Louisiana",326,Plastics and rubber products manufacturing,2007,5,f,D,D,D,D,D
0500000US22017,22017,"Caddo Parish, Louisiana",326,Plastics and rubber products manufacturing,2007,7,334,H,2792,H,11471,H
0500000US22019,22019,"Calcasieu Parish, Louisiana",326,Plastics and rubber products manufacturing,2007,6,149,G,1306,G,5762,G
0500000US22027,22027,"Claiborne Parish, Louisiana",326,Plastics and rubber products manufacturing,2007,1,a,D,D,D,D,D
0500000US22033,22033,"East Baton Rouge Parish, Louisiana",326,Plastics and rubber products manufacturing,2007,12,286,G,2288,G,9200,G
0500000US22039,22039,"Evangeline Parish, Louisiana",326,Plastics and rubber products manufacturing,2007,1,b,D,D,D,D,D
0500000US22041,22041,"Franklin Parish, Louisiana",326,Plastics and rubber products manufacturing,2007,1,b,D,D,D,D,D
0500000US22045,22045,"Iberia Parish, Louisiana",326,Plastics and rubber products manufacturing,2007,4,126,H,762,H,2570,H
0500000US22047,22047,"Iberville Parish, Louisiana",326,Plastics and rubber products manufacturing,2007,1,b,D,D,D,D,D
0500000US22049,22049,"Jackson Parish, Louisiana",326,Plastics and rubber products manufacturing,2007,1,a,D,D,D,D,D
0500000US22051,22051,"Jefferson Parish, Louisiana",326,Plastics and rubber products manufacturing,2007,15,g,D,D,D,D,D
0500000US22055,22055,"Lafayette Parish, Louisiana",326,Plastics and rubber products manufacturing,2007,7,315,H,2837,H,12371,H
0500000US22057,22057,"Lafourche Parish, Louisiana",326,Plastics and rubber products manufacturing,2007,2,a,D,D,D,D,D
0500000US22061,22061,"Lincoln Parish, Louisiana",326,Plastics and rubber products manufacturing,2007,1,b,D,D,D,D,D
0500000US22063,22063,"Livingston Parish, Louisiana",326,Plastics and rubber products manufacturing,2007,3,b,D,D,D,D,D
0500000US22071,22071,"Orleans Parish, Louisiana",326,Plastics and rubber products manufacturing,2007,3,a,D,D,D,D,D
0500000US22073,22073,"Ouachita Parish, Louisiana",326,Plastics and rubber products manufacturing,2007,14,800,G,7193,G,29137,G
0500000US22077,22077,"Pointe Coupee Parish, Louisiana",326,Plastics and rubber products manufacturing,2007,3,c,D,D,D,D,D
0500000US22079,22079,"Rapides Parish, Louisiana",326,Plastics and rubber products manufacturing,2007,2,e,D,D,D,D,D
0500000US22095,22095,"St. John the Baptist Parish, Louisiana",326,Plastics and rubber products manufacturing,2007,1,b,D,D,D,D,D
0500000US22097,22097,"St. Landry Parish, Louisiana",326,Plastics and rubber products manufacturing,2007,2,b,D,D,D,D,D
0500000US22099,22099,"St. Martin Parish, Louisiana",326,Plastics and rubber products manufacturing,2007,1,a,D,D,D,D,D
0500000US22101,22101,"St. Mary Parish, Louisiana",326,Plastics and rubber products manufacturing,2007,1,a,D,D,D,D,D
0500000US22103,22103,"St. Tammany Parish, Louisiana",326,Plastics and rubber products manufacturing,2007,6,136,H,762,H,2755,H
0500000US22105,22105,"Tangipahoa Parish, Louisiana",326,Plastics and rubber products manufacturing,2007,4,c,D,D,D,D,D
0500000US22109,22109,"Terrebonne Parish, Louisiana",326,Plastics and rubber products manufacturing,2007,3,b,S,362,H,1620,H
0500000US22113,22113,"Vermilion Parish, Louisiana",326,Plastics and rubber products manufacturing,2007,1,b,D,D,D,D,D
0500000US22115,22115,"Vernon Parish, Louisiana",326,Plastics and rubber products manufacturing,2007,1,a,D,D,D,D,D
0500000US22119,22119,"Webster Parish, Louisiana",326,Plastics and rubber products manufacturing,2007,4,355,H,2067,H,9088,H
0500000US22121,22121,"West Baton Rouge Parish, Louisiana",326,Plastics and rubber products manufacturing,2007,2,b,D,D,D,D,D
0500000US22127,22127,"Winn Parish, Louisiana",326,Plastics and rubber products manufacturing,2007,1,a,D,D,D,D,D
0500000US23001,23001,"Androscoggin County, Maine",326,Plastics and rubber products manufacturing,2007,7,530,H,3605,H,17814,H
0500000US23003,23003,"Aroostook County, Maine",326,Plastics and rubber products manufacturing,2007,1,a,D,D,D,D,D
0500000US23005,23005,"Cumberland County, Maine",326,Plastics and rubber products manufacturing,2007,15,508,G,4497,G,16700,G
0500000US23007,23007,"Franklin County, Maine",326,Plastics and rubber products manufacturing,2007,1,c,D,D,D,D,D
0500000US23009,23009,"Hancock County, Maine",326,Plastics and rubber products manufacturing,2007,3,b,D,D,D,D,D
0500000US23011,23011,"Kennebec County, Maine",326,Plastics and rubber products manufacturing,2007,2,b,D,D,D,D,D
0500000US23013,23013,"Knox County, Maine",326,Plastics and rubber products manufacturing,2007,1,b,D,D,D,D,D
0500000US23017,23017,"Oxford County, Maine",326,Plastics and rubber products manufacturing,2007,1,a,D,D,D,D,D
0500000US23019,23019,"Penobscot County, Maine",326,Plastics and rubber products manufacturing,2007,1,b,D,D,D,D,D
0500000US23025,23025,"Somerset County, Maine",326,Plastics and rubber products manufacturing,2007,2,b,D,D,D,D,D
0500000US23027,23027,"Waldo County, Maine",326,Plastics and rubber products manufacturing,2007,1,c,D,D,D,D,D
0500000US23031,23031,"York County, Maine",326,Plastics and rubber products manufacturing,2007,13,836,G,10235,G,37282,G
0500000US24001,24001,"Allegany County, Maryland",326,Plastics and rubber products manufacturing,2007,2,c,D,D,D,D,D
0500000US24003,24003,"Anne Arundel County, Maryland",326,Plastics and rubber products manufacturing,2007,7,467,H,5241,H,21617,H
0500000US24005,24005,"Baltimore County, Maryland",326,Plastics and rubber products manufacturing,2007,20,378,G,3875,G,15718,G
0500000US24009,24009,"Calvert County, Maryland",326,Plastics and rubber products manufacturing,2007,4,99,H,1008,H,4873,G
0500000US24011,24011,"Caroline County, Maryland",326,Plastics and rubber products manufacturing,2007,3,c,D,D,D,D,D
0500000US24013,24013,"Carroll County, Maryland",326,Plastics and rubber products manufacturing,2007,3,b,D,D,D,D,D
0500000US24015,24015,"Cecil County, Maryland",326,Plastics and rubber products manufacturing,2007,6,f,D,D,D,D,D
0500000US24017,24017,"Charles County, Maryland",326,Plastics and rubber products manufacturing,2007,1,a,D,D,D,D,D
0500000US24021,24021,"Frederick County, Maryland",326,Plastics and rubber products manufacturing,2007,3,c,D,D,D,D,D
0500000US24025,24025,"Harford County, Maryland",326,Plastics and rubber products manufacturing,2007,10,f,D,D,D,D,D
0500000US24027,24027,"Howard County, Maryland",326,Plastics and rubber products manufacturing,2007,8,477,G,3839,G,14939,G
0500000US24029,24029,"Kent County, Maryland",326,Plastics and rubber products manufacturing,2007,1,b,D,D,D,D,D
0500000US24031,24031,"Montgomery County, Maryland",326,Plastics and rubber products manufacturing,2007,5,66,H,682,G,3217,G
0500000US24033,24033,"Prince George's County, Maryland",326,Plastics and rubber products manufacturing,2007,9,326,H,3458,H,14781,H
0500000US24035,24035,"Queen Anne's County, Maryland",326,Plastics and rubber products manufacturing,2007,2,c,D,D,D,D,D
0500000US24037,24037,"St. Mary's County, Maryland",326,Plastics and rubber products manufacturing,2007,1,b,D,D,D,D,D
0500000US24043,24043,"Washington County, Maryland",326,Plastics and rubber products manufacturing,2007,10,811,H,8619,H,35008,H
0500000US24045,24045,"Wicomico County, Maryland",326,Plastics and rubber products manufacturing,2007,2,b,D,D,D,D,D
0500000US24047,24047,"Worcester County, Maryland",326,Plastics and rubber products manufacturing,2007,1,b,D,D,D,D,D
0500000US24510,24510,"Baltimore city, Maryland",326,Plastics and rubber products manufacturing,2007,20,1151,G,10514,G,42249,G
0500000US25001,25001,"Barnstable County, Massachusetts",326,Plastics and rubber products manufacturing,2007,5,b,S,343,G,1480,G
0500000US25003,25003,"Berkshire County, Massachusetts",326,Plastics and rubber products manufacturing,2007,14,633,G,7839,G,33048,G
0500000US25005,25005,"Bristol County, Massachusetts",326,Plastics and rubber products manufacturing,2007,29,1111,G,9936,G,45318,G
0500000US25009,25009,"Essex County, Massachusetts",326,Plastics and rubber products manufacturing,2007,38,1499,G,17578,G,72024,G
0500000US25011,25011,"Franklin County, Massachusetts",326,Plastics and rubber products manufacturing,2007,10,1078,H,21563,H,65004,H
0500000US25013,25013,"Hampden County, Massachusetts",326,Plastics and rubber products manufacturing,2007,31,1738,G,22099,G,82159,G
0500000US25015,25015,"Hampshire County, Massachusetts",326,Plastics and rubber products manufacturing,2007,6,789,H,7787,H,29666,H
0500000US25017,25017,"Middlesex County, Massachusetts",326,Plastics and rubber products manufacturing,2007,56,2511,G,35490,H,140104,H
