GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,YEAR.id,ESTAB,EMP,EMP_N,PAYQTR1,PAYQTR1_N,PAYANN,PAYANN_N
Geographic identifier code,Id2,Geographic area name,2002 NAICS code,Meaning of 2002 NAICS code,Year,Number of establishments,Number of employees,Noise range for number of employees (%),"First-quarter payroll ($1,000)",Noise range for first-quarter payroll (%),"Annual payroll ($1,000)",Noise range for annual payroll (%)
0500000US01083,01083,"Limestone County, Alabama",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,a,D,D,D,D,D
0500000US01089,01089,"Madison County, Alabama",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,a,D,D,D,D,D
0500000US01097,01097,"Mobile County, Alabama",33111,Iron and steel mills and ferroalloy manufacturing,2007,2,e,D,D,D,D,D
0500000US01103,01103,"Morgan County, Alabama",33111,Iron and steel mills and ferroalloy manufacturing,2007,2,f,D,D,D,D,D
0500000US01117,01117,"Shelby County, Alabama",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,a,D,D,D,D,D
0500000US01125,01125,"Tuscaloosa County, Alabama",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,e,D,D,D,D,D
0500000US01129,01129,"Washington County, Alabama",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,a,D,D,D,D,D
0500000US02020,02020,"Anchorage Municipality, Alaska",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,a,D,D,D,D,D
0500000US04013,04013,"Maricopa County, Arizona",33111,Iron and steel mills and ferroalloy manufacturing,2007,11,100,H,642,G,2907,G
0500000US04019,04019,"Pima County, Arizona",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,a,D,D,D,D,D
0500000US04025,04025,"Yavapai County, Arizona",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,a,D,D,D,D,D
0500000US05003,05003,"Ashley County, Arkansas",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,c,D,D,D,D,D
0500000US05009,05009,"Boone County, Arkansas",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,a,D,D,D,D,D
0500000US05027,05027,"Columbia County, Arkansas",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,c,D,D,D,D,D
0500000US05037,05037,"Cross County, Arkansas",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,a,D,D,D,D,D
0500000US05045,05045,"Faulkner County, Arkansas",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,a,D,D,D,D,D
0500000US05051,05051,"Garland County, Arkansas",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,b,D,D,D,D,D
0500000US05067,05067,"Jackson County, Arkansas",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,c,D,D,D,D,D
0500000US05069,05069,"Jefferson County, Arkansas",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,a,D,D,D,D,D
0500000US05093,05093,"Mississippi County, Arkansas",33111,Iron and steel mills and ferroalloy manufacturing,2007,3,g,D,D,D,D,D
0500000US05119,05119,"Pulaski County, Arkansas",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,a,D,D,D,D,D
0500000US05131,05131,"Sebastian County, Arkansas",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,e,D,D,D,D,D
0500000US05145,05145,"White County, Arkansas",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,a,D,D,D,D,D
0500000US06001,06001,"Alameda County, California",33111,Iron and steel mills and ferroalloy manufacturing,2007,2,a,D,D,D,D,D
0500000US06005,06005,"Amador County, California",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,a,D,D,D,D,D
0500000US06013,06013,"Contra Costa County, California",33111,Iron and steel mills and ferroalloy manufacturing,2007,2,f,D,D,D,D,D
0500000US06017,06017,"El Dorado County, California",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,a,D,D,D,D,D
0500000US06029,06029,"Kern County, California",33111,Iron and steel mills and ferroalloy manufacturing,2007,4,a,S,151,H,487,G
0500000US06037,06037,"Los Angeles County, California",33111,Iron and steel mills and ferroalloy manufacturing,2007,29,273,G,2394,G,9773,G
0500000US06041,06041,"Marin County, California",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,a,D,D,D,D,D
0500000US06053,06053,"Monterey County, California",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,a,D,D,D,D,D
0500000US06055,06055,"Napa County, California",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,a,D,D,D,D,D
0500000US06059,06059,"Orange County, California",33111,Iron and steel mills and ferroalloy manufacturing,2007,11,74,G,635,G,2518,G
0500000US06061,06061,"Placer County, California",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,a,D,D,D,D,D
0500000US06065,06065,"Riverside County, California",33111,Iron and steel mills and ferroalloy manufacturing,2007,6,b,D,D,D,D,D
0500000US06067,06067,"Sacramento County, California",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,a,D,D,D,D,D
0500000US06071,06071,"San Bernardino County, California",33111,Iron and steel mills and ferroalloy manufacturing,2007,10,1440,G,23238,G,87893,H
0500000US06073,06073,"San Diego County, California",33111,Iron and steel mills and ferroalloy manufacturing,2007,7,b,S,185,H,588,G
0500000US06081,06081,"San Mateo County, California",33111,Iron and steel mills and ferroalloy manufacturing,2007,2,a,D,D,D,D,D
0500000US06083,06083,"Santa Barbara County, California",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,a,D,D,D,D,D
0500000US06085,06085,"Santa Clara County, California",33111,Iron and steel mills and ferroalloy manufacturing,2007,3,26,G,294,G,904,G
0500000US06097,06097,"Sonoma County, California",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,a,D,D,D,D,D
0500000US06099,06099,"Stanislaus County, California",33111,Iron and steel mills and ferroalloy manufacturing,2007,3,a,D,D,D,D,D
0500000US06109,06109,"Tuolumne County, California",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,a,D,D,D,D,D
0500000US06111,06111,"Ventura County, California",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,c,D,D,D,D,D
0500000US08001,08001,"Adams County, Colorado",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,a,D,D,D,D,D
0500000US08005,08005,"Arapahoe County, Colorado",33111,Iron and steel mills and ferroalloy manufacturing,2007,2,c,D,D,D,D,D
0500000US08029,08029,"Delta County, Colorado",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,a,D,D,D,D,D
0500000US08031,08031,"Denver County, Colorado",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,a,D,D,D,D,D
0500000US08041,08041,"El Paso County, Colorado",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,b,D,D,D,D,D
0500000US08069,08069,"Larimer County, Colorado",33111,Iron and steel mills and ferroalloy manufacturing,2007,2,b,D,D,D,D,D
0500000US08075,08075,"Logan County, Colorado",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,a,D,D,D,D,D
0500000US08101,08101,"Pueblo County, Colorado",33111,Iron and steel mills and ferroalloy manufacturing,2007,2,f,D,D,D,D,D
0500000US09003,09003,"Hartford County, Connecticut",33111,Iron and steel mills and ferroalloy manufacturing,2007,2,b,D,D,D,D,D
0500000US09005,09005,"Litchfield County, Connecticut",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,a,D,D,D,D,D
0500000US09009,09009,"New Haven County, Connecticut",33111,Iron and steel mills and ferroalloy manufacturing,2007,2,e,D,D,D,D,D
0500000US10003,10003,"New Castle County, Delaware",33111,Iron and steel mills and ferroalloy manufacturing,2007,3,e,D,D,D,D,D
0500000US12017,12017,"Citrus County, Florida",33111,Iron and steel mills and ferroalloy manufacturing,2007,2,a,D,D,D,D,D
0500000US12019,12019,"Clay County, Florida",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,a,D,D,D,D,D
0500000US12031,12031,"Duval County, Florida",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,e,D,D,D,D,D
0500000US12033,12033,"Escambia County, Florida",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,a,D,D,D,D,D
0500000US12057,12057,"Hillsborough County, Florida",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,a,D,D,D,D,D
0500000US12086,12086,"Miami-Dade County, Florida",33111,Iron and steel mills and ferroalloy manufacturing,2007,6,36,G,225,H,1023,G
0500000US12095,12095,"Orange County, Florida",33111,Iron and steel mills and ferroalloy manufacturing,2007,2,a,D,D,D,D,D
0500000US12099,12099,"Palm Beach County, Florida",33111,Iron and steel mills and ferroalloy manufacturing,2007,2,a,D,D,D,D,D
0500000US12103,12103,"Pinellas County, Florida",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,a,D,D,D,D,D
0500000US12105,12105,"Polk County, Florida",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,a,D,D,D,D,D
0500000US12109,12109,"St. Johns County, Florida",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,b,D,D,D,D,D
0500000US13015,13015,"Bartow County, Georgia",33111,Iron and steel mills and ferroalloy manufacturing,2007,3,e,D,D,D,D,D
0500000US13035,13035,"Butts County, Georgia",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,a,D,D,D,D,D
0500000US13065,13065,"Clinch County, Georgia",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,a,D,D,D,D,D
0500000US13089,13089,"DeKalb County, Georgia",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,a,D,D,D,D,D
0500000US13097,13097,"Douglas County, Georgia",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,a,D,D,D,D,D
0500000US13105,13105,"Elbert County, Georgia",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,a,D,D,D,D,D
0500000US13115,13115,"Floyd County, Georgia",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,a,D,D,D,D,D
0500000US13121,13121,"Fulton County, Georgia",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,b,D,D,D,D,D
